stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2459,2459,1206 CAMINO LA COSTA/GRAND CANYON,Northwest corner of CAMINO LA COSTA and GRAND CANYON - Mid-Block,30.32428,-97.69614,,http://www.capmetro.org/gismaps/stops/2459.html,,,,1
2460,2460,1044 CAMINO LA COSTA/CALIDAD,Northwest corner of CAMINO LA COSTA and CALIDAD - Mid-Block,30.32468,-97.699305,,http://www.capmetro.org/gismaps/stops/2460.html,,,,1
2461,2461,6913 BENNETT/ATKINSON,Northeast corner of BENNETT and ATKINSON - Mid-Block,30.32896,-97.70168,,http://www.capmetro.org/gismaps/stops/2461.html,,,,0
2465,2465,200 KOENIG/AVENUE F,Northeast corner of KOENIG and AVENUE F - Nearside,30.32198,-97.718379,,http://www.capmetro.org/gismaps/stops/2465.html,,,,0
2468,2468,1120 KOENIG/GROVER,Northeast corner of KOENIG and GROVER - Nearside,30.330054,-97.729724,,http://www.capmetro.org/gismaps/stops/2468.html,,,,0
2469,2469,1316 KOENIG/WOODROW,Northeast corner of KOENIG and WOODROW - Nearside,30.330909,-97.731445,,http://www.capmetro.org/gismaps/stops/2469.html,,,,0
2472,2472,KOENIG/BURNET NE CORNER,Northeast corner of KOENIG and BURNET - Nearside,30.334823,-97.739641,,http://www.capmetro.org/gismaps/stops/2472.html,,,,0
2473,2473,ALLANDALE/WOODVIEW,Northeast corner of ALLANDALE and WOODVIEW - Nearside,30.33547,-97.74381,,http://www.capmetro.org/gismaps/stops/2473.html,,,,0
2474,2474,2608 ALLANDALE/CARY,Northeast corner of ALLANDALE and CARY - Nearside,30.33552,-97.74692,,http://www.capmetro.org/gismaps/stops/2474.html,,,,0
2475,2475,NORTHLAND/BULLARD,Northeast corner of NORTHLAND and BULLARD - Nearside,30.33456,-97.75026,,http://www.capmetro.org/gismaps/stops/2475.html,,,,0
2476,2476,NORTHLAND/BALCONES,Northeast corner of BALCONES and NORTHLAND - Farside,30.337707,-97.75675,,http://www.capmetro.org/gismaps/stops/2476.html,,,,0
2478,2478,1901 BLUE MEADOW/BLUFF SPRINGS,Southeast corner of BLUE MEADOW and BLUFF SPRINGS - Farside,30.183426,-97.768629,,http://www.capmetro.org/gismaps/stops/2478.html,,,,0
2479,2479,2005 BLUE MEADOW/ELM CREEK,Southwest corner of BLUE MEADOW and ELM CREEK - Nearside,30.18256,-97.766312,,http://www.capmetro.org/gismaps/stops/2479.html,,,,0
2480,2480,2421 BLUE MEADOW/BITTEROOT,Southwest corner of BLUE MEADOW and BITTEROOT - Nearside,30.180184,-97.760843,,http://www.capmetro.org/gismaps/stops/2480.html,,,,0
2482,2482,6805 MEADOW LAKE/BUCKS RUN,Southeast corner of MEADOW LAKE and BUCKS RUN - Mid-Block,30.179042,-97.753083,,http://www.capmetro.org/gismaps/stops/2482.html,,,,1
2483,2483,6601 MEADOW LAKE/WILLIAM CANNON,Southeast corner of MEADOW LAKE and WILLIAM CANNON - Nearside,30.180708,-97.750278,,http://www.capmetro.org/gismaps/stops/2483.html,,,,1
2484,2484,DOVE SPRINGS/SOFTWOOD,Northeast corner of DOVE SPRINGS and SOFTWOOD - Nearside,30.185298,-97.748647,,http://www.capmetro.org/gismaps/stops/2484.html,,,,0
2485,2485,4606 DOVE SPRINGS/TURTLE DOVE,Northeast corner of DOVE SPRINGS and TURTLE DOVE - Nearside,30.185902,-97.750299,,http://www.capmetro.org/gismaps/stops/2485.html,,,,0
2487,2487,6101 PINO/DOVEWOOD,Northeast corner of PINO and DOVEWOOD - Mid-Block,30.188411,-97.750853,,http://www.capmetro.org/gismaps/stops/2487.html,,,,0
2489,2489,STASSNEY/SPOKE,Northeast corner of STASSNEY and SPOKE - Nearside,30.193534,-97.75552,,http://www.capmetro.org/gismaps/stops/2489.html,,,,1
2490,2490,2006 STASSNEY/PONCIANA,Northeast corner of STASSNEY and PONCIANA - Nearside,30.194942,-97.757865,,http://www.capmetro.org/gismaps/stops/2490.html,,,,1
2491,2491,1706 STASSNEY/IH 35,Northeast corner of STASSNEY and IH 35 - Nearside,30.197437,-97.761644,,http://www.capmetro.org/gismaps/stops/2491.html,,,,0
2493,2493,3107 RED RIVER/32ND,Southeast corner of RED RIVER and 32ND - Nearside,30.290665,-97.727112,,http://www.capmetro.org/gismaps/stops/2493.html,,,,0
2494,2494,SAN JACINTO/DEAN KEETON SB,Southwest corner of SAN JACINTO and DEAN KEETON - Farside,30.288838,-97.734682,,http://www.capmetro.org/gismaps/stops/2494.html,,,,0
2497,2497,2005 STASSNEY/PONCIANA,Southwest corner of STASSNEY and PONCIANA - Nearside,30.195032,-97.758297,,http://www.capmetro.org/gismaps/stops/2497.html,,,,1
2499,2499,2433 STASSNEY/PALO BLANCO,Southwest corner of STASSNEY and PALO BLANCO - Nearside,30.193568,-97.749836,,http://www.capmetro.org/gismaps/stops/2499.html,,,,0
2501,2501,6100 PINO/DOVEWOOD,Northwest corner of PINO and DOVEWOOD - Nearside,30.18833,-97.751095,,http://www.capmetro.org/gismaps/stops/2501.html,,,,0
2502,2502,4603 DOVE SPRINGS/TURTLE DOVE,Southwest corner of DOVE SPRINGS and TURTLE DOVE - Nearside,30.186118,-97.750754,,http://www.capmetro.org/gismaps/stops/2502.html,,,,0
2503,2503,DOVE SPRINGS/NESTING,Southwest corner of DOVE SPRINGS and NESTING - Nearside,30.185065,-97.747219,,http://www.capmetro.org/gismaps/stops/2503.html,,,,0
2504,2504,6608 MEADOW LAKE/WILLIAM CANNON,Southwest corner of MEADOW LAKE and WILLIAM CANNON - Farside,30.180618,-97.750504,,http://www.capmetro.org/gismaps/stops/2504.html,,,,1
2505,2505,6806 MEADOW LAKE/BUCKS RUN,Northeast corner of MEADOW LAKE and BUCKS RUN - Nearside,30.179147,-97.753231,,http://www.capmetro.org/gismaps/stops/2505.html,,,,1
2507,2507,4412 BLUE MEADOW/DEEP CIRCLE,Northwest corner of BLUE MEADOW and DEEP CIRCLE - Mid-Block,30.179701,-97.758399,,http://www.capmetro.org/gismaps/stops/2507.html,,,,0
2508,2508,2418 BLUE MEADOW/BITTEROOT,Northwest corner of BLUE MEADOW and BITTEROOT - Mid-Block,30.1804,-97.761152,,http://www.capmetro.org/gismaps/stops/2508.html,,,,0
2510,2510,BLUE MEADOW/ELM CREEK,Northeast corner of BLUE MEADOW and ELM CREEK - Nearside,30.182573,-97.766005,,http://www.capmetro.org/gismaps/stops/2510.html,,,,0
2511,2511,1900 BLUE MEADOW/BLUFF SPRINGS,Northeast corner of BLUE MEADOW and BLUFF SPRINGS - Nearside,30.183658,-97.768765,,http://www.capmetro.org/gismaps/stops/2511.html,,,,0
2516,2516,CONGRESS/RIVERSIDE,Northeast corner of CONGRESS and RIVERSIDE - Farside,30.257559,-97.746559,,http://www.capmetro.org/gismaps/stops/2516.html,,,,0
2518,2518,300 15TH/SAN JACINTO,Northeast corner of 15TH and SAN JACINTO - Nearside,30.276325,-97.736917,,http://www.capmetro.org/gismaps/stops/2518.html,,,,1
2519,2519,CONGRESS/17TH,Southeast corner of CONGRESS and 17TH - Nearside,30.278624,-97.738773,,http://www.capmetro.org/gismaps/stops/2519.html,,,,0
2520,2520,1801 CONGRESS/18TH,Northeast corner of CONGRESS and 18TH - Mid-Block,30.279856,-97.738327,,http://www.capmetro.org/gismaps/stops/2520.html,,,,0
2522,2522,311 MARTIN LUTHER KING/SAN JACINTO,Southwest corner of MARTIN LUTHER KING and SAN JACINTO - Nearside,30.27991,-97.735956,,http://www.capmetro.org/gismaps/stops/2522.html,,,,0
2530,2530,RUNDBERG/PARKFIELD,Northwest corner of RUNDBERG and PARKFIELD - Farside,30.36768,-97.70662,,http://www.capmetro.org/gismaps/stops/2530.html,,,,0
2534,2534,QUAIL VALLEY/QUAIL HUTCH,Southeast corner of QUAIL VALLEY and QUAIL HUTCH - Farside,30.37788,-97.70795,,http://www.capmetro.org/gismaps/stops/2534.html,,,,0
2535,2535,1612 MEARNS MEADOW/QUAIL VALLEY,Northeast corner of MEARNS MEADOW and QUAIL VALLEY - Farside,30.37889,-97.70653,,http://www.capmetro.org/gismaps/stops/2535.html,,,,0
2536,2536,1720 MEARNS MEADOW/ROBINWOOD,Northeast corner of MEARNS MEADOW and ROBINWOOD - Nearside,30.38059,-97.70824,,http://www.capmetro.org/gismaps/stops/2536.html,,,,0
2537,2537,1906 MEARNS MEADOW/LITTLE PEBBLE,Northwest corner of MEARNS MEADOW and LITTLE PEBBLE - Mid-Block,30.38301,-97.71094,,http://www.capmetro.org/gismaps/stops/2537.html,,,,0
2538,2538,BOYER/METRIC,Northeast corner of BOYER and METRIC - Nearside,30.3839,-97.71315,,http://www.capmetro.org/gismaps/stops/2538.html,,,,0
2539,2539,10623 METRIC/DENTON,Northeast corner of METRIC and DENTON - Mid-Block,30.38589,-97.7119,,http://www.capmetro.org/gismaps/stops/2539.html,,,,0
2540,2540,11001 METRIC/KRAMER,Northeast corner of METRIC and KRAMER - Mid-Block,30.389322,-97.709956,,http://www.capmetro.org/gismaps/stops/2540.html,,,,0
2541,2541,11301 METRIC/BRAKER,Northeast corner of METRIC and BRAKER - Farside,30.392761,-97.707868,,http://www.capmetro.org/gismaps/stops/2541.html,,,,0
2544,2544,12195 METRIC/CEDAR BEND,Southeast corner of METRIC and CEDAR BEND - Nearside,30.408111,-97.696895,,http://www.capmetro.org/gismaps/stops/2544.html,,,,1
2545,2545,12301 LAMPLIGHT VILLAGE/METRIC,Northeast corner of LAMPLIGHT VILLAGE and METRIC - Farside,30.411106,-97.695672,,http://www.capmetro.org/gismaps/stops/2545.html,,,,0
2564,2564,12460 LAMPLIGHT VILLAGE/ALDERBROOK,Northwest corner of LAMPLIGHT VILLAGE and ALDERBROOK - Nearside,30.415114,-97.6965,,http://www.capmetro.org/gismaps/stops/2564.html,,,,0
2566,2566,LAMPLIGHT VILLAGE/METRIC NW CORNER,Northwest corner of LAMPLIGHT VILLAGE and METRIC - Nearside,30.41085,-97.695734,,http://www.capmetro.org/gismaps/stops/2566.html,,,,0
2567,2567,12166 METRIC/CEDAR BEND,Southwest corner of METRIC and CEDAR BEND - Farside,30.407779,-97.697279,,http://www.capmetro.org/gismaps/stops/2567.html,,,,0
2568,2568,11510 METRIC/STONEHOLLOW,Northwest corner of METRIC and STONEHOLLOW - Nearside,30.39488,-97.706822,,http://www.capmetro.org/gismaps/stops/2568.html,,,,1
2569,2569,11216 METRIC/BRAKER,Southwest corner of METRIC and BRAKER - Farside,30.391804,-97.70878,,http://www.capmetro.org/gismaps/stops/2569.html,,,,0
2572,2572,METRIC/BOYER,Southeast corner of BOYER and METRIC - Farside,30.3836,-97.71304,,http://www.capmetro.org/gismaps/stops/2572.html,,,,0
2573,2573,1907 MEARNS MEADOW/LITTLE PEBBLE,Southwest corner of MEARNS MEADOW and LITTLE PEBBLE - Nearside,30.38291,-97.7111,,http://www.capmetro.org/gismaps/stops/2573.html,,,,0
2575,2575,1611 MEARNS MEADOW/QUAIL VALLEY,Northwest corner of MEARNS MEADOW and QUAIL VALLEY - Nearside,30.37867,-97.70659,,http://www.capmetro.org/gismaps/stops/2575.html,,,,0
2578,2578,1601 RUTLAND/MOUNTAIN QUAIL,Southwest corner of RUTLAND and MOUNTAIN QUAIL - Nearside,30.371209,-97.709678,,http://www.capmetro.org/gismaps/stops/2578.html,,,,0
2581,2581,1129 RUNDBERG/QUAIL WOOD,Southeast corner of RUNDBERG and QUAIL WOOD - Farside,30.366365,-97.704071,,http://www.capmetro.org/gismaps/stops/2581.html,,,,0
2582,2582,RUNDBERG/COLLINFIELD,Southwest corner of RUNDBERG and COLLINFIELD - Nearside,30.36529,-97.701797,,http://www.capmetro.org/gismaps/stops/2582.html,,,,0
2583,2583,831 RUNDBERG/QUAIL FIELD,Southeast corner of RUNDBERG and QUAIL FIELD - Mid-Block,30.3637,-97.69848,,http://www.capmetro.org/gismaps/stops/2583.html,,,,0
2585,2585,RUNDBERG/SLAYTON,Southwest corner of RUNDBERG and SLAYTON - Nearside,30.361564,-97.694514,,http://www.capmetro.org/gismaps/stops/2585.html,,,,0
2587,2587,1714 CONGRESS/18TH,Southwest corner of CONGRESS and 18TH - Mid-Block,30.279395,-97.73868,,http://www.capmetro.org/gismaps/stops/2587.html,,,,0
2588,2588,1600 CONGRESS/16TH,Northwest corner of CONGRESS and 16TH - Nearside,30.277958,-97.739212,,http://www.capmetro.org/gismaps/stops/2588.html,,,,0
2589,2589,207 15TH/SAN JACINTO,Southwest corner of 15TH and SAN JACINTO - Nearside,30.276209,-97.737438,,http://www.capmetro.org/gismaps/stops/2589.html,,,,1
2595,2595,6600 SILVERMINE/SH 71,Southwest corner of SILVERMINE and SH 71 - Farside,30.246587,-97.888607,,http://www.capmetro.org/gismaps/stops/2595.html,,,,0
2597,2597,OAK HILL PLAZA,Northwest corner of SH 71 and US 290 - Mid-Block,30.234966,-97.87694,,http://www.capmetro.org/gismaps/stops/2597.html,,,,0
2598,2598,6233 US 290/JOE TANNER,Southwest corner of US 290 and JOE TANNER - Nearside,30.234873,-97.857931,,http://www.capmetro.org/gismaps/stops/2598.html,,,,0
2605,2605,517 LAVACA/6TH,Southeast corner of LAVACA and 6TH - Nearside,30.268613,-97.745114,,http://www.capmetro.org/gismaps/stops/2605.html,,,,0
2606,2606,WOOLDRIDGE SQUARE STATION (NB),Southeast corner of LAVACA and 8TH - Nearside,30.27042,-97.74444,,http://www.capmetro.org/gismaps/stops/2606.html,,,,0
2611,2611,WOOLDRIDGE SQUARE STATION (SB),Northwest corner of GUADALUPE and 8TH - Nearside,30.271057,-97.745655,,http://www.capmetro.org/gismaps/stops/2611.html,,,,0
2612,2612,GUADALUPE/6TH,Southwest corner of GUADALUPE and 6TH - Farside,30.268697,-97.746519,,http://www.capmetro.org/gismaps/stops/2612.html,,,,0
2613,2613,GUADALUPE/4TH,Northwest corner of GUADALUPE and 4TH - Nearside,30.267331,-97.747037,,http://www.capmetro.org/gismaps/stops/2613.html,,,,0
2617,2617,6132 US 290/PARKWOOD,Northeast corner of US 290 and PARKWOOD - Nearside,30.23566,-97.855268,,http://www.capmetro.org/gismaps/stops/2617.html,,,,0
2618,2618,FENTON/SCENIC BROOK,Northeast corner of FENTON and SCENIC BROOK - Farside,30.235646,-97.898749,,http://www.capmetro.org/gismaps/stops/2618.html,,,,0
2623,2623,5500 S 1ST/STASSNEY,Northwest corner of 1ST and STASSNEY - Nearside,30.208753,-97.78142,,http://www.capmetro.org/gismaps/stops/2623.html,,,,0
2626,2626,S. 1ST/MULBERRY,Northwest corner of 1ST and MULBERRY - Nearside,30.193782,-97.790034,,http://www.capmetro.org/gismaps/stops/2626.html,,,,0
2627,2627,7230 S 1ST/MEADOW LEA,Northwest corner of 1ST and MEADOW LEA - Nearside,30.190183,-97.79057,,http://www.capmetro.org/gismaps/stops/2627.html,,,,0
2628,2628,7816 S 1ST/DITTMAR,Northwest corner of 1ST and DITTMAR - Nearside,30.184112,-97.792603,,http://www.capmetro.org/gismaps/stops/2628.html,,,,0
2629,2629,8116 S 1ST/MAIRO,Northwest corner of 1ST and MAIRO - Nearside,30.181296,-97.794775,,http://www.capmetro.org/gismaps/stops/2629.html,,,,0
2633,2633,1011 GREAT BRITAIN/BIRMINGHAM,Southeast corner of GREAT BRITAIN and BIRMINGHAM - Farside,30.180675,-97.806604,,http://www.capmetro.org/gismaps/stops/2633.html,,,,0
2634,2634,GREAT BRITAIN/PALACE SW CORNER,Southwest corner of GREAT BRITAIN and PALACE - Nearside,30.180653,-97.802648,,http://www.capmetro.org/gismaps/stops/2634.html,,,,0
2635,2635,GREAT BRITAIN/CORNWALL SW CORNER,Southwest corner of GREAT BRITAIN and CORNWALL - Nearside,30.179567,-97.798152,,http://www.capmetro.org/gismaps/stops/2635.html,,,,0
2636,2636,8201 S 1ST/MAIRO,Southeast corner of 1ST and MAIRO - Nearside,30.180906,-97.794841,,http://www.capmetro.org/gismaps/stops/2636.html,,,,0
2638,2638,7301 S 1ST/MEADOW LEA,Southeast corner of 1ST and MEADOW LEA - Nearside,30.189842,-97.790405,,http://www.capmetro.org/gismaps/stops/2638.html,,,,0
2639,2639,6907 S 1ST/THELMA,Northeast corner of 1ST and THELMA - Farside,30.194695,-97.78927,,http://www.capmetro.org/gismaps/stops/2639.html,,,,0
2640,2640,NWC S 1ST/WILLIAM CANNON,Northwest corner of 1ST and WILLIAM CANNON - Nearside,30.197336,-97.787836,,http://www.capmetro.org/gismaps/stops/2640.html,,,,0
2641,2641,5603 S 1ST/STASSNEY,Southeast corner of 1ST and STASSNEY - Nearside,30.20827,-97.781507,,http://www.capmetro.org/gismaps/stops/2641.html,,,,1
2643,2643,LAVACA/4TH,Southeast corner of LAVACA and 4TH - Nearside,30.266689,-97.745863,,http://www.capmetro.org/gismaps/stops/2643.html,,,,0
2649,2649,220 6TH/LAVACA,Northeast corner of 6TH and LAVACA - Nearside,30.268793,-97.745075,,http://www.capmetro.org/gismaps/stops/2649.html,,,,0
2650,2650,3608 MANCHACA/VALLEY VIEW,Southwest corner of MANCHACA and VALLEY VIEW - Mid-Block,30.235223,-97.784979,,http://www.capmetro.org/gismaps/stops/2650.html,,,,0
2652,2652,SEMINARY RIDGE/MANASSAS,Southwest corner of SEMINARY RIDGE and MANASSAS - Mid-Block,30.198811,-97.81952,,http://www.capmetro.org/gismaps/stops/2652.html,,,,0
2653,2653,SEMINARY RIDGE/SHILOH,Southwest corner of SEMINARY RIDGE and SHILOH - Farside,30.195669,-97.821554,,http://www.capmetro.org/gismaps/stops/2653.html,,,,0
2654,2654,8414 SEMINARY RIDGE/SWEET CLOVER,Northwest corner of SEMINARY RIDGE and SWEET CLOVER - Nearside,30.1925,-97.823745,,http://www.capmetro.org/gismaps/stops/2654.html,,,,0
2655,2655,8604 LEO/DAVIS,Northwest corner of LEO and DAVIS - Nearside,30.190469,-97.825377,,http://www.capmetro.org/gismaps/stops/2655.html,,,,0
2656,2656,GUIDEPOST/HUEBINGER PASS,Northeast corner of GUIDEPOST and HUEBINGER PASS - Nearside,30.188355,-97.827991,,http://www.capmetro.org/gismaps/stops/2656.html,,,,0
2657,2657,CURLEW/GUIDEPOST,Southwest corner of CURLEW and GUIDEPOST - Mid-Block,30.188517,-97.829121,,http://www.capmetro.org/gismaps/stops/2657.html,,,,0
2659,2659,CURLEW/WILCREST,Southwest corner of CURLEW and WILCREST - Mid-Block,30.184894,-97.831478,,http://www.capmetro.org/gismaps/stops/2659.html,,,,0
2660,2660,9412 CURLEW/CROWNSPOINT,Northwest corner of CURLEW and CROWNSPOINT - Nearside,30.183032,-97.832409,,http://www.capmetro.org/gismaps/stops/2660.html,,,,0
2661,2661,9614 CURLEW/MONARCH,Southwest corner of CURLEW and MONARCH - Mid-Block,30.180475,-97.833345,,http://www.capmetro.org/gismaps/stops/2661.html,,,,1
2663,2663,SLAUGHTER/GAIL,Southwest corner of SLAUGHTER and GAIL - Nearside,30.176005,-97.831107,,http://www.capmetro.org/gismaps/stops/2663.html,,,,0
2666,2666,SLAUGHTER/BRIAR RIDGE,Northeast corner of SLAUGHTER and BRIAR RIDGE - Nearside,30.176222,-97.830985,,http://www.capmetro.org/gismaps/stops/2666.html,,,,0
2667,2667,9901 CURLEW/SLAUGHTER,Northeast corner of CURLEW and SLAUGHTER - Mid-Block,30.177129,-97.833854,,http://www.capmetro.org/gismaps/stops/2667.html,,,,0
2669,2669,9413 CURLEW/CROWNSPOINT,Northeast corner of CURLEW and CROWNSPOINT - Farside,30.183117,-97.832175,,http://www.capmetro.org/gismaps/stops/2669.html,,,,0
2670,2670,CURLEW/DUPOINT COVE,Northeast corner of CURLEW and DUPOINT - Mid-Block,30.184747,-97.831394,,http://www.capmetro.org/gismaps/stops/2670.html,,,,0
2673,2673,GUIDEPOST/MARSH,Southwest corner of GUIDEPOST and MARSH - Nearside,30.188075,-97.827667,,http://www.capmetro.org/gismaps/stops/2673.html,,,,0
2674,2674,8609 LEO/DAVIS,Southeast corner of LEO and DAVIS - Nearside,30.190177,-97.825412,,http://www.capmetro.org/gismaps/stops/2674.html,,,,0
2675,2675,8503 SEMINARY RIDGE/CAMERON LOOP,Southeast corner of SEMINARY RIDGE and CAMERON LOOP - Nearside,30.19154,-97.824587,,http://www.capmetro.org/gismaps/stops/2675.html,,,,0
2676,2676,SEMINARY RIDGE/MONITOR,Northeast corner of SEMINARY RIDGE and MONITOR - Farside,30.193664,-97.822654,,http://www.capmetro.org/gismaps/stops/2676.html,,,,0
2677,2677,8005 SEMINARY RIDGE/ROEHAMPTON,Southeast corner of SEMINARY RIDGE and ROEHAMPTON - Nearside,30.196604,-97.820779,,http://www.capmetro.org/gismaps/stops/2677.html,,,,0
2678,2678,7703 MANASSAS/WHISPERING OAKS,Northwest corner of MANASSAS and WHISPERING OAKS - Mid-Block,30.199565,-97.820124,,http://www.capmetro.org/gismaps/stops/2678.html,,,,1
2679,2679,7203 WEST GATE/BRYONHALL,Southeast corner of WEST GATE and BRYONHALL - Nearside,30.204819,-97.816536,,http://www.capmetro.org/gismaps/stops/2679.html,,,,0
2680,2680,6905 WEST GATE/WILLIAM CANNON,Southeast corner of WEST GATE and WILLIAM CANNON - Nearside,30.207002,-97.815382,,http://www.capmetro.org/gismaps/stops/2680.html,,,,0
2681,2681,MANCHACA/WILLIAM CANNON NE CORNER,Northeast corner of MANCHACA and WILLIAM CANNON - Mid-Block,30.203378,-97.806692,,http://www.capmetro.org/gismaps/stops/2681.html,,,,1
2726,2726,9828 GREAT HILLS/RESEARCH,Northwest corner of GREAT HILLS and RESEARCH - Mid-Block,30.394273,-97.748666,,http://www.capmetro.org/gismaps/stops/2726.html,,,,1
2727,2727,PAVILION PARK AND RIDE,Northwest corner of RESEARCH and PAVILION - Nearside,30.426817,-97.757476,,http://www.capmetro.org/gismaps/stops/2727.html,,,,0
2728,2728,9717 NORTH LAKE CREEK/LAKELINE MALL,Northeast corner of NORTH LAKE CREEK and LAKELINE MALL - Farside,30.47582,-97.793963,,http://www.capmetro.org/gismaps/stops/2728.html,,,,0
2732,2732,9829 GREAT HILLS/JOLLYVILLE,Southeast corner of GREAT HILLS and JOLLYVILLE - Mid-Block,30.394037,-97.74835,,http://www.capmetro.org/gismaps/stops/2732.html,,,,0
2738,2738,CAPITOL STATION (SB),Northwest corner of GUADALUPE and 12TH - Nearside,30.275022,-97.744169,,http://www.capmetro.org/gismaps/stops/2738.html,,,,0
2743,2743,CONGRESS/11TH,Southeast corner of CONGRESS and 11TH - Nearside,30.272589,-97.740972,,http://www.capmetro.org/gismaps/stops/2743.html,,,,0
2751,2751,ACC NORTHRIDGE,Northwest corner of METRIC and STONEHOLLOW - Nearside,30.400818,-97.703014,,http://www.capmetro.org/gismaps/stops/2751.html,,,,1
2753,2753,BURNET/MOPAC,Southwest corner of BURNET and MOPAC - Mid-Block,30.402716,-97.717565,,http://www.capmetro.org/gismaps/stops/2753.html,,,,1
2754,2754,11100 BURNET/KRAMER,Northwest corner of BURNET and KRAMER - Nearside,30.395964,-97.72032,,http://www.capmetro.org/gismaps/stops/2754.html,,,,1
2757,2757,810 DEAN KEETON/HAMPTON,Northwest corner of DEAN KEETON and HAMPTON - Farside,30.289184,-97.730013,,http://www.capmetro.org/gismaps/stops/2757.html,,,,0
2761,2761,500 MARTIN LUTHER KING/RED RIVER,Northwest corner of MARTIN LUTHER KING and RED RIVER - Farside,30.279309,-97.732951,,http://www.capmetro.org/gismaps/stops/2761.html,,,,0
2763,2763,AUDITORIUM SHORES STATION (SB),Northwest corner of RIVERSIDE and BARTON SPRINGS - Nearside,30.258765,-97.748699,,http://www.capmetro.org/gismaps/stops/2763.html,,,,0
2767,2767,AUDITORIUM SHORES STATION (NB),Northeast corner of RIVERSIDE and 1ST - Nearside,30.259459,-97.748994,,http://www.capmetro.org/gismaps/stops/2767.html,,,,0
2768,2768,MARTIN LUTHER KING/TRINITY MIDBLOCK,Southeast corner of MARTIN LUTHER KING and TRINITY - Mid-Block,30.279262,-97.733535,,http://www.capmetro.org/gismaps/stops/2768.html,,,,0
2780,2780,21ST/WHITIS MID-BLOCK,Northwest corner of 21ST and WHITIS - Mid-Block,30.283843,-97.741125,,http://www.capmetro.org/gismaps/stops/2780.html,,,,0
2792,2792,6TH/RED RIVER,Northeast corner of 6TH and RED RIVER - Nearside,30.266545,-97.737062,,http://www.capmetro.org/gismaps/stops/2792.html,,,,0
2799,2799,5TH/CONGRESS,Southwest corner of 5TH and CONGRESS - Nearside,30.267117,-97.743456,,http://www.capmetro.org/gismaps/stops/2799.html,,,,0
2803,2803,500 PLEASANT VALLEY/7TH (CAPMETRO),Southwest corner of PLEASANT VALLEY and 7TH - Mid-Block,30.257382,-97.710836,,http://www.capmetro.org/gismaps/stops/2803.html,,,,0
2810,2810,EAST AUSTIN MULTI-CENTER,Northeast corner of 2ND and COMAL - Nearside,30.259425,-97.728034,,http://www.capmetro.org/gismaps/stops/2810.html,,,,0
2811,2811,LAKESIDE APARTMENTS,Southeast corner of TRINITY and CESAR CHAVEZ - Nearside,30.262025,-97.741105,,http://www.capmetro.org/gismaps/stops/2811.html,,,,0
2812,2812,1117 CESAR CHAVEZ/WALLER,Southwest corner of CESAR CHAVEZ and WALLER - Nearside,30.259919,-97.732856,,http://www.capmetro.org/gismaps/stops/2812.html,,,,0
2821,2821,RUNDBERG STATION (NB),Southeast corner of LAMAR and RUNDBERG - Nearside,30.362623,-97.69717,,http://www.capmetro.org/gismaps/stops/2821.html,,,,0
2823,2823,PARK/CRESTVIEW JONESTOWN,Northwest corner of CRESTVIEW and PARK - Mid-Block,30.492932,-97.92296,,http://www.capmetro.org/gismaps/stops/2823.html,,,,0
2825,2825,8032 BAR K RANCH (LAGO VISTA HS),Northwest corner of BAR K RANCH and FM 1431 - Farside,30.48075,-97.978271,,http://www.capmetro.org/gismaps/stops/2825.html,,,,0
2827,2827,CROSSBOW/PASEO DE VACA,Northeast corner of CROSSBOW and PASEO DE VACA - Farside,30.47157,-97.9911,,http://www.capmetro.org/gismaps/stops/2827.html,,,,0
2829,2829,8033 BAR K RANCH (LAGO VISTA HS),Southwest corner of BAR K RANCH and FM 1431 - Nearside,30.480668,-97.978167,,http://www.capmetro.org/gismaps/stops/2829.html,,,,0
2830,2830,DAWN/THUNDERBIRD,Southeast corner of THUNDERBIRD and DAWN - Mid-Block,30.453482,-97.987134,,http://www.capmetro.org/gismaps/stops/2830.html,,,,0
2831,2831,PARK/CRESTVIEW JONESTOWN,Northeast corner of PARK and CRESTVIEW JONESTOWN - Mid-Block,30.492835,-97.92283,,http://www.capmetro.org/gismaps/stops/2831.html,,,,0
2832,2832,BEE STREET/MAIN STREET,Southeast corner of BEE STREET and MAIN STREET - Farside,30.502724,-97.914549,,http://www.capmetro.org/gismaps/stops/2832.html,,,,0
2842,2842,2ND/PLEASANT VALLEY,Northwest corner of 2ND and PLEASANT VALLEY - Mid-Block,30.254341,-97.713452,,http://www.capmetro.org/gismaps/stops/2842.html,,,,1
2844,2844,2ND/CHICON,Northeast corner of 2ND and CHICON - Nearside,30.258031,-97.724008,,http://www.capmetro.org/gismaps/stops/2844.html,,,,0
2845,2845,2ND/CHALMERS,Northwest corner of 2ND and CHALMERS - Farside,30.258865,-97.726388,,http://www.capmetro.org/gismaps/stops/2845.html,,,,1
2847,2847,COMAL/4TH,Southeast corner of COMAL and 4TH - Nearside,30.261073,-97.727395,,http://www.capmetro.org/gismaps/stops/2847.html,,,,0
2848,2848,COMAL/6TH,Southeast corner of COMAL and 6TH - Nearside,30.262903,-97.726503,,http://www.capmetro.org/gismaps/stops/2848.html,,,,0
